med_earn,geometry,city_name
61150,"list(c(-87.8214139801869, -87.821414, -87.816694, -87.810312, -87.810333, -87.806818, -87.806813, -87.806809, -87.817088, -87.821325, -87.8213510027083, -87.8213514490987, -87.8213535044652, -87.8213540772268, -87.8213552360415, -87.8213559239787, -87.8213562108407, -87.821356864203, -87.8213571332996, -87.8213571981426, -87.8213572501405, -87.8213573130217, -87.8213578947141, -87.8213586018828, -87.8213593282995, -87.8213612629694, -87.8213630981435, -87.8213642665382, -87.8213653096649, -87.821367506866, 
-87.8213670225403, -87.8213661823628, -87.8213656321026, -87.82136611108, -87.8213738764677, -87.8213744397244, -87.8213799099616, -87.8213808621444, -87.8213808333033, -87.8213803205319, -87.8213825267779, -87.8213844765426, -87.8213859432072, -87.821385950468, -87.8213862014693, -87.8213950829445, -87.8213956358036, -87.8213958673381, -87.8213968829509, -87.8213972307313, -87.821397866734, -87.8214006402464, -87.8214031290803, -87.8214057402137, -87.8214044459797, -87.8214139801869, 41.9968529945724, 
41.996851, 41.996977, 41.997074, 41.99542, 41.995392, 41.995775, 41.996039, 42.001861, 42.004254, 42.0025136173206, 42.0024501668939, 42.0023313255022, 42.0022966403273, 42.0022292261516, 42.0021826004816, 42.0021313683146, 42.0020042043781, 42.0019567315413, 42.0018797571401, 42.0018412831985, 42.0017599180736, 42.0016920838726, 42.0016175006063, 42.0015361101724, 42.001386423186, 42.0012446944694, 42.0011769174885, 42.0011158632286, 42.001071060854, 42.0010166956192, 42.0009242945119, 42.0008645237384, 
42.0008323095595, 42.0006252674137, 42.0006101219618, 42.0005568824178, 42.0004923438154, 42.0004827371632, 42.0003171772294, 42.0001611797699, 42.0000188189965, 41.9998773350312, 41.9998764292042, 41.9998519001869, 41.9987742723915, 41.9986634006625, 41.9986115635336, 41.9984205447591, 41.9983635213388, 41.9982565836235, 41.9977865146697, 41.9975679224265, 41.9973385199527, 41.9969216419621, 41.9968529945724))",chi
30896,"list(c(-87.735212, -87.731461, -87.726979, -87.72703, -87.72708, -87.727185, -87.729644, -87.732994, -87.734567, -87.735212, 41.938986, 41.931734, 41.93179, 41.933631, 41.935431, 41.939095, 41.939062, 41.939016, 41.938995, 41.938986))",chi
26267,"list(c(-87.693747, -87.693697, -87.693647, -87.693595, -87.692376, -87.691156, -87.687498, -87.683831, -87.683686, -87.680084, -87.678716, -87.678815, -87.682292, -87.684042, -87.687704, -87.688931, -87.691361, -87.692581, -87.693798, -87.693747, 41.791871, 41.790048, 41.788229, 41.786407, 41.786427, 41.786447, 41.786504, 41.786529, 41.78651, 41.786552, 41.786569, 41.793868, 41.793828, 41.793877, 41.793804, 41.793783, 41.793736, 41.793714, 41.793691, 41.791871))",chi
95419,"list(c(-87.643886, -87.64196, -87.639356, -87.63871, -87.637685, -87.635445, -87.633971, -87.634049, -87.634153, -87.634203, -87.634291, -87.637262, -87.639984, -87.63989, -87.64004, -87.640028, -87.642949, -87.642929, -87.644139, -87.643886, 41.894, 41.892538, 41.889081, 41.887241, 41.886456, 41.887425, 41.887513, 41.890785, 41.894793, 41.896596, 41.898982, 41.898944, 41.898905, 41.896515, 41.896513, 41.895517, 41.895505, 41.896476, 41.896456, 41.894))",chi
22992,"list(c(-87.703137, -87.698266, -87.694611, -87.693392, -87.693445, -87.700752, -87.703188, -87.703137, 41.778973, 41.779044, 41.779099, 41.779116, 41.780939, 41.780826, 41.780795, 41.778973))",chi
62740,"list(c(-87.649117, -87.649108, -87.649012, -87.646581, -87.644886, -87.644265, -87.644224, -87.644279, -87.649141, -87.649117, 41.935563, 41.935458, 41.93272, 41.932768, 41.932801, 41.934252, 41.934875, 41.936513, 41.936379, 41.935563))",chi
26331,"list(c(-87.714741, -87.714693, -87.714594, -87.709714, -87.709811, -87.7099, -87.70991, -87.714787, -87.714741, 41.842551, 41.840722, 41.837056, 41.837145, 41.840798, 41.843997, 41.84445, 41.844385, 41.842551))",chi
20873,"list(c(-87.705557, -87.705456, -87.702948, -87.70543, -87.705307, -87.702877, -87.702929, -87.699213, -87.695569, -87.695692, -87.695755, -87.695907, -87.700788, -87.705669, -87.705557, 41.86251, 41.859084, 41.859114, 41.857978, 41.853587, 41.853802, 41.855451, 41.855505, 41.855552, 41.859221, 41.861317, 41.866511, 41.866456, 41.866405, 41.86251))",chi
36648,"list(c(-87.606318, -87.606216, -87.603752, -87.60131, -87.601227, -87.601271, -87.601337, -87.60394, -87.606353, -87.606318, 41.798613, 41.794965, 41.794989, 41.795015, 41.795341, 41.797934, 41.800871, 41.80047, 41.800434, 41.798613))",chi
18040,"list(c(-87.601271, -87.601227, -87.60131, -87.596544, -87.59661, -87.596677, -87.601337, -87.601271, 41.797934, 41.795341, 41.795015, 41.795066, 41.797987, 41.800923, 41.800871, 41.797934))",chi
35086,"list(c(-87.593349, -87.591676, -87.589011, -87.587561, -87.587507, -87.587242, -87.58731, -87.587497, -87.591821, -87.591748, -87.591695, -87.593349, 41.795111, 41.794784, 41.795255, 41.795191, 41.795185, 41.798096, 41.799564, 41.801029, 41.800976, 41.798046, 41.795509, 41.795111))",chi
39072,"list(c(-87.806747, -87.804269, -87.803985, -87.80303, -87.798132, -87.796915, -87.792036, -87.790734, -87.786031, -87.78621, -87.786307, -87.792327, -87.795987, -87.798413, -87.800841, -87.803308, -87.807005, -87.806747, 41.937996, 41.938032, 41.938035, 41.938051, 41.938122, 41.93814, 41.938219, 41.938239, 41.938317, 41.941994, 41.945663, 41.945549, 41.945479, 41.94543, 41.945386, 41.945336, 41.945265, 41.937996))",chi
25021,"list(c(-87.566269, -87.566238, -87.566233, -87.565019, -87.562597, -87.561386, -87.558445, -87.554072, -87.553507, -87.552288, -87.556128, -87.558517, -87.566303, -87.566269, 41.753546, 41.752183, 41.751728, 41.751746, 41.751779, 41.751795, 41.751836, 41.751895, 41.751902, 41.751919, 41.755489, 41.755458, 41.755361, 41.753546))",chi
20358,"list(c(-87.703246, -87.703188, -87.700752, -87.693445, -87.693497, -87.693545, -87.693595, -87.697254, -87.699691, -87.700911, -87.703349, -87.703246, 41.782607, 41.780795, 41.780826, 41.780939, 41.78276, 41.784584, 41.786407, 41.786347, 41.786307, 41.786286, 41.786248, 41.782607))",chi
82295,"list(c(-87.677463, -87.672576, -87.672657, -87.672667, -87.675112, -87.677547, -87.677463, 41.91047, 41.910561, 41.913876, 41.91425, 41.914205, 41.914249, 41.91047))",chi
90304,"list(c(-87.68242, -87.677463, -87.677547, -87.675112, -87.672667, -87.672701, -87.672714, -87.672762, -87.677622, -87.677555, -87.680014, -87.682447, -87.68242, 41.913582, 41.91047, 41.914249, 41.914205, 41.91425, 41.91557, 41.91603, 41.91785, 41.917758, 41.914716, 41.91467, 41.914619, 41.913582))",chi
23615,"list(c(-87.6143964452433, -87.614397, -87.6168324499986, -87.6167252609791, -87.6164358437383, -87.6160499425024, -87.6155433337828, -87.6150846206982, -87.6147349066559, -87.6143970760788, -87.6143964452433, 41.6445995853545, 41.6446, 41.6445845136699, 41.6445846393459, 41.644586046069, 41.6445878648748, 41.6445903008398, 41.6445924847228, 41.6445941412958, 41.644599575186, 41.6445995853545))",chi
51440,"list(c(-87.669731, -87.669411, -87.668757, -87.663551, -87.660069, -87.660126, -87.66017, -87.660181, -87.660266, -87.661576, -87.665165, -87.670028, -87.669731, 41.987641, 41.986282, 41.98349, 41.98357, 41.983622, 41.985462, 41.986951, 41.98727, 41.990002, 41.990904, 41.990856, 41.990798, 41.987641))",chi
90221,"list(c(-87.666843, -87.666819, -87.666739, -87.661853, -87.657003, -87.651874, -87.649538, -87.647202, -87.647322, -87.64736, -87.65436, -87.657143, -87.666084, -87.666852, -87.666843, 41.880797, 41.878894, 41.876351, 41.876438, 41.876519, 41.876601, 41.876637, 41.876672, 41.880492, 41.881778, 41.8817, 41.881652, 41.881462, 41.881455, 41.880797))",chi
30694,"list(c(-87.719872, -87.714999, -87.713778, -87.713627, -87.712422, -87.711143, -87.711101, -87.710178, -87.710256, -87.713813, -87.718723, -87.719889, -87.719872, 41.851607, 41.851663, 41.851677, 41.851679, 41.851707, 41.851991, 41.853542, 41.853549, 41.856271, 41.85501, 41.853286, 41.852874, 41.851607))",chi
26173,"list(c(-87.739423, -87.734505, -87.729617, -87.724761, -87.72485, -87.724955, -87.729841, -87.737176, -87.739767, -87.739423, 41.851351, 41.851517, 41.851589, 41.851651, 41.855014, 41.858868, 41.8588, 41.858692, 41.858654, 41.851351))",chi
26958,"list(c(-87.754996, -87.754929, -87.754859, -87.754806, -87.749145, -87.749282, -87.749349, -87.749412, -87.750173, -87.755067, -87.754996, 41.878471, 41.876659, 41.874848, 41.872946, 41.873027, 41.876731, 41.878545, 41.880445, 41.880435, 41.880372, 41.878471))",chi
40189,"list(c(-87.611371, -87.611328, -87.611286, -87.606407, -87.606565, -87.606605, -87.611499, -87.611371, 41.805822, 41.804002, 41.802169, 41.802251, 41.809533, 41.811354, 41.81128, 41.805822))",chi
30491,"list(c(-87.595523, -87.586136, -87.586185, -87.586208, -87.586232, -87.586281, -87.586329, -87.58945, -87.590994, -87.592445, -87.593888, -87.593374, -87.593324, -87.59472, -87.59513, -87.595523, 41.758696, 41.758764, 41.760589, 41.761502, 41.76241, 41.764233, 41.766121, 41.766118, 41.766015, 41.766011, 41.766004, 41.764177, 41.762354, 41.762345, 41.760556, 41.758696))",chi
53454,"list(c(-87.688828, -87.688816, -87.688791, -87.68818, -87.687576, -87.680698, -87.679083, -87.679186, -87.680408, -87.682419, -87.682865, -87.686474, -87.688907, -87.688828, 41.966072, 41.965738, 41.964868, 41.96488, 41.96489, 41.965073, 41.965096, 41.968756, 41.968739, 41.968708, 41.968702, 41.968647, 41.968615, 41.966072))",chi
25213,"list(c(-87.739838, -87.739767, -87.737176, -87.729841, -87.724955, -87.725061, -87.72517, -87.730064, -87.739932, -87.739838, 41.862075, 41.858654, 41.858692, 41.8588, 41.858868, 41.862524, 41.866172, 41.866102, 41.86596, 41.862075))",chi
37236,"list(c(-87.713622, -87.713521, -87.711905, -87.710298, -87.708671, -87.706976, -87.707081, -87.707113, -87.707219, -87.707568, -87.712105, -87.713738, -87.713622, 41.920984, 41.917323, 41.917342, 41.917361, 41.91738, 41.917402, 41.920663, 41.921452, 41.924716, 41.924714, 41.924661, 41.924644, 41.920984))",chi
22124,"list(c(-87.674641, -87.674591, -87.674553, -87.674507, -87.67086, -87.669645, -87.669692, -87.669735, -87.669828, -87.672255, -87.674687, -87.674641, 41.806686, 41.804666, 41.803055, 41.801233, 41.801266, 41.801276, 41.803098, 41.804918, 41.808557, 41.80853, 41.80851, 41.806686))",chi
55441,"list(c(-87.688153, -87.683301, -87.683406, -87.684619, -87.688258, -87.688153, 41.943098, 41.943157, 41.9468, 41.946784, 41.946731, 41.943098))",chi
30541,"list(c(-87.7783663827094, -87.7756, -87.77536, -87.771458, -87.770754, -87.765724, -87.765549, -87.765629, -87.765647, -87.765739, -87.765748, -87.765568, -87.765538, -87.765578, -87.765728, -87.765745, -87.77547, -87.780263, -87.785226, -87.785177, -87.785119, -87.785002, -87.7843406861878, -87.7842860963069, -87.7841426548783, -87.783869222657, -87.7836289311202, -87.7833550984384, -87.7830528645442, -87.7828730558258, -87.7826454848307, -87.7824174376032, -87.7823702999892, -87.779515, -87.7791656168766, 
-87.7790824123423, -87.7788683182171, -87.7784402413728, -87.7783663827094, 41.9092192992632, 41.909254, 41.909257, 41.909306, 41.909313, 41.909379, 41.90994, 41.912668, 41.913027, 41.914517, 41.914918, 41.914966, 41.915434, 41.915715, 41.916023, 41.916624, 41.916552, 41.916532, 41.916452, 41.914592, 41.91278, 41.909148, 41.9091564348816, 41.9091574389829, 41.9091594149521, 41.9091629921862, 41.9091661783008, 41.9091693662792, 41.9091728587787, 41.909174521941, 41.9091766141209, 41.9091786750249, 
41.9091782437631, 41.909205, 41.9092093204899, 41.9092104308187, 41.909213129957, 41.9092185541933, 41.9092192992632))",chi
30057,"list(c(-87.6026550016281, -87.6027326375136, -87.609556, -87.607535, -87.608825, -87.606895, -87.606515, -87.604955, -87.603469, -87.600914, -87.5994306356965, -87.600549, -87.6023881734109, -87.6024639341417, -87.6025023850337, -87.6025941765255, -87.6026550016281, 41.8311864932104, 41.8313469793563, 41.831197, 41.828115, 41.827722, 41.824002, 41.82337, 41.823779, 41.824294, 41.825235, 41.825464492891, 41.826833, 41.8306349088597, 41.8307915216367, 41.8308460346027, 41.8310219883568, 41.8311864932104
))",chi
47744,"list(c(-87.734078, -87.73397, -87.727618, -87.727669, -87.727723, -87.72777, -87.727789, -87.727828, -87.729693, -87.731051, -87.732721, -87.734188, -87.734078, 41.957228, 41.953578, 41.953662, 41.955477, 41.957301, 41.958942, 41.959614, 41.960947, 41.960927, 41.96091, 41.960892, 41.960875, 41.957228))",chi
34917,"list(c(-87.651411, -87.646495, -87.646706, -87.650822, -87.650941, -87.651568, -87.651411, 41.852575, 41.852647, 41.859911, 41.859853, 41.859851, 41.858022, 41.852575))",chi
39986,"list(c(-87.667119, -87.666734, -87.666348, -87.665954, -87.664935, -87.659585, -87.659644, -87.659627, -87.65965, -87.65967, -87.666199, -87.667497, -87.667119, 41.967078, 41.965271, 41.96345, 41.961635, 41.961647, 41.961716, 41.963522, 41.965367, 41.967198, 41.969025, 41.968923, 41.9689, 41.967078))",chi
77768,"list(c(-87.643787, -87.643728, -87.643667, -87.641246, -87.638816, -87.638937, -87.639058, -87.638838, -87.639366, -87.639779, -87.640479, -87.641502, -87.643927, -87.643787, 41.921888, 41.920072, 41.918253, 41.918286, 41.918322, 41.921961, 41.92288, 41.922893, 41.92377, 41.924455, 41.925585, 41.925569, 41.925532, 41.921888))",chi
61197,"list(c(-87.667444, -87.667392, -87.667367, -87.667292, -87.662405, -87.662479, -87.66253, -87.662583, -87.662628, -87.666485, -87.667495, -87.667444, 41.901524, 41.899708, 41.898798, 41.896074, 41.89615, 41.89888, 41.900823, 41.901526, 41.903409, 41.903358, 41.903346, 41.901524))",chi
22331,"list(c(-87.658335, -87.658279, -87.658219, -87.653367, -87.653428, -87.653488, -87.653613, -87.658453, -87.658335, 41.921661, 41.919847, 41.918034, 41.918105, 41.919923, 41.921738, 41.925376, 41.925292, 41.921661))",chi
96074,"list(c(-87.6140973857932, -87.6142108711378, -87.61463, -87.617738, -87.617715, -87.617693, -87.617652, -87.614235, -87.6131719249815, -87.611518, -87.611395, -87.609548, -87.6096483360332, -87.6097959852798, -87.6097980095931, -87.6098097425939, -87.6098214769703, -87.6098223462143, -87.6096838863578, -87.609685, -87.6023078938179, -87.6022930715753, -87.6023001223438, -87.602313380731, -87.6023190018497, -87.6023164662162, -87.6023151535294, -87.6023148737907, -87.6023130655365, -87.6023132498332, 
-87.602320574082, -87.6023228914283, -87.6023245221353, -87.602369, -87.6038251825718, -87.6039007995897, -87.6040297831551, -87.6041433613688, -87.6042168229323, -87.6043045292283, -87.6044866574919, -87.604624710787, -87.604683794694, -87.6047567448949, -87.6047887950484, -87.6048291221387, -87.6049101956371, -87.6049613068363, -87.6049990931434, -87.6050281452853, -87.6050613958357, -87.605082113213, -87.6051040144543, -87.6051380483958, -87.6051523182913, -87.6051541935227, -87.6051697882837, 
-87.6051854664378, -87.6051891556492, -87.6052063245901, -87.6052247894755, -87.6052427155942, -87.6052583367188, -87.6052644302641, -87.6052806405532, -87.60529836615, -87.6053157016322, -87.6053307669916, -87.6053324852566, -87.6053504908032, -87.6053699777682, -87.6053891484823, -87.605406343833, -87.6054065989412, -87.6054245260261, -87.6054441171223, -87.6054636464595, -87.6054814599406, -87.6054927735204, -87.605514307479, -87.6055359258774, -87.6055560860592, -87.6055566353187, -87.6055747815726, 
-87.6055945933899, -87.6056143437868, -87.6056323408277, -87.605647249852, -87.6056674445269, -87.6056870261102, -87.6057044139528, -87.6057180927435, -87.6057269527382, -87.6058631032657, -87.6058650764947, -87.6065540927085, -87.6065528162135, -87.6066890790211, -87.606698189536, -87.6067121379621, -87.606729615305, -87.6067490858796, -87.6067688265671, -87.6067871457471, -87.6067928419012, -87.6068098273331, -87.6068280721771, -87.6068458134792, -87.6068611787259, -87.6068645378098, -87.6068814051741, 
-87.606899824836, -87.606918037591, -87.6069341672243, -87.6069517639905, -87.6069714636376, -87.6069911389619, -87.6070091360357, -87.6070138821414, -87.6070309010931, -87.6070493275105, -87.6070673248779, -87.6070830537343, -87.6070835283339, -87.6071016768863, -87.6071214515446, -87.6071411290931, -87.6071590898612, -87.6071760388482, -87.6071963671023, -87.6072165626189, -87.6072348945119, -87.60725231089, -87.6072715728181, -87.6072907009518, -87.6073079661766, -87.6073082588004, -87.6073265950011, 
-87.6073463746412, -87.6073659095051, -87.6073835444826, -87.6074011087756, -87.607421432502, -87.6074417314389, -87.6074603885094, -87.6074742616011, -87.607494952027, -87.6075156547091, -87.6075347900325, -87.6075376389299, -87.6075546191528, -87.6075730438728, -87.6075910780371, -87.6076068789912, -87.6076112239449, -87.607628017857, -87.6076463647174, -87.6076644679274, -87.6076804872367, -87.607683700353, -87.6077012962103, -87.6077205570211, -87.6077397567247, -87.6077571305851, -87.6077610371894, 
-87.6077779778491, -87.6077964369236, -87.6078145774288, -87.6078306344352, -87.6078358181927, -87.6078526183431, -87.6078707531429, -87.607888310851, -87.6079035655542, -87.6079215526965, -87.6079213777822, -87.6079220705024, -87.607924618748, -87.6079337181638, -87.6079485618786, -87.6079764751128, -87.6080107638643, -87.6080570784772, -87.6081162495675, -87.6081940332668, -87.6082792917674, -87.6085056836137, -87.6088182411161, -87.6091080039028, -87.6094274620418, -87.6096813277874, -87.6100273341159, 
-87.6100972324621, -87.6101096561425, -87.6101544960232, -87.6101781932596, -87.6102713637004, -87.610321566721, -87.6103303810835, -87.6103831569956, -87.6104153008499, -87.6104527130907, -87.6104776117531, -87.6104881069297, -87.6105149529394, -87.6105406280286, -87.6106067448542, -87.610677759878, -87.6107896862403, -87.6108277827599, -87.6108568197024, -87.610954654346, -87.6109827490673, -87.6110443986648, -87.6111206500398, -87.6111368353041, -87.6111994776464, -87.6112340713322, -87.6112758366462, 
-87.6113518617632, -87.6113733594768, -87.6113801351342, -87.6115178512295, -87.6115925491151, -87.6116307446585, -87.6117187578172, -87.6117842154511, -87.6118512673314, -87.6118565693953, -87.6118840253877, -87.6119008703604, -87.6120301406012, -87.6121439849855, -87.6124022695409, -87.6124668743936, -87.6125203621818, -87.6125548316458, -87.6125857158169, -87.6126231870922, -87.6126711847731, -87.6128670137504, -87.6131821531389, -87.6133696118413, -87.6135242906806, -87.6136788310391, -87.6136862076128, 
-87.6140120032958, -87.6140973857932, 41.8936476740997, 41.8936440689706, 41.893519, 41.893447, 41.892642, 41.891847, 41.890517, 41.890552, 41.8905549559884, 41.89059, 41.889518, 41.889612, 41.8922229730162, 41.8922205985359, 41.8922918788217, 41.8927035603943, 41.8931153253702, 41.8931457638693, 41.8931480225206, 41.893177, 41.8933013122122, 41.8933136652984, 41.8935487541703, 41.8939901672136, 41.8941768378371, 41.89440248064, 41.8945175931882, 41.8945421240387, 41.8946718079588, 41.8946772881, 
41.8948408973892, 41.894892229594, 41.895012473042, 41.896335, 41.8963410732323, 41.896339994803, 41.8963314290499, 41.8963306412785, 41.8963274299172, 41.8963310603079, 41.8963292526577, 41.8963274671741, 41.8963254820556, 41.8963284147362, 41.8963296608891, 41.8963331549297, 41.8963322699523, 41.8963306454776, 41.8963281417365, 41.8963250326438, 41.896320907636, 41.8963174712466, 41.896310118107, 41.8962952955337, 41.8962969233434, 41.8962967154215, 41.8962949474084, 41.8962888451305, 41.8962906525499, 
41.8962958105312, 41.8962967234393, 41.8962932975881, 41.896285877432, 41.8962894006949, 41.8962948821695, 41.8962961753945, 41.8962930739977, 41.8962859798907, 41.8962867857885, 41.8962924715542, 41.8962939125973, 41.8962909877519, 41.8962839889156, 41.8962841005765, 41.8962903890158, 41.8962924607825, 41.8962901704693, 41.8962837241121, 41.8962868970798, 41.896289338997, 41.8962874172905, 41.8962812602182, 41.8962815386715, 41.8962877733173, 41.8962898478292, 41.896287529528, 41.8962810574172, 
41.8962845281265, 41.8962852323863, 41.8962815419837, 41.896273858264, 41.8962627481902, 41.8962491937537, 41.8962498631625, 41.8962960073294, 41.8962834931745, 41.8962372436588, 41.896234649356, 41.896247384817, 41.8962579006184, 41.8962649272259, 41.8962678487198, 41.8962663827919, 41.8962607086403, 41.8962636532931, 41.8962688095994, 41.8962696939641, 41.8962662655955, 41.8962588169831, 41.8962606217114, 41.8962664087084, 41.8962680076684, 41.896265241436, 41.8962583725662, 41.8962645217405, 41.8962666770836, 
41.8962644961056, 41.896258105557, 41.8962605507766, 41.8962659270754, 41.8962670598087, 41.8962638522897, 41.8962565974948, 41.8962568203095, 41.8962630267376, 41.896265045592, 41.8962627002228, 41.8962561735815, 41.8962612747185, 41.8962629954695, 41.896260351497, 41.8962535513951, 41.896259479844, 41.896261302511, 41.8962587884394, 41.8962521196166, 41.8962522595017, 41.8962580823391, 41.8962596618344, 41.8962568767216, 41.8962499906863, 41.8962558648887, 41.8962580507189, 41.8962558738802, 41.8962495154241, 
41.8962537205656, 41.8962559921254, 41.8962538727103, 41.8962475436096, 41.8962489611753, 41.896254420302, 41.8962556061788, 41.8962524550669, 41.8962452827084, 41.896247670209, 41.8962534297387, 41.896254971862, 41.8962521779254, 41.8962452810856, 41.8962470036382, 41.8962532067535, 41.8962551939921, 41.8962528452264, 41.8962463419509, 41.8962484519782, 41.8962541306351, 41.8962555916653, 41.8962527147903, 41.8962457635575, 41.896248486206, 41.8962536963466, 41.8962546336374, 41.8962512599301, 41.8962438639922, 
41.8962511952303, 41.8962570119011, 41.8962605829579, 41.8962626031695, 41.8962668316121, 41.8962695603927, 41.8962729200257, 41.8962745356213, 41.8962747183823, 41.8962748184889, 41.8962756664513, 41.8962749688039, 41.8962696203145, 41.8962678331667, 41.896261428856, 41.8962566640898, 41.8962513215464, 41.8962440067156, 41.8962374760664, 41.8962366215473, 41.8962276558749, 41.8962139744452, 41.8960978763141, 41.8960172092428, 41.8960042570699, 41.8959265438722, 41.8958706535396, 41.8958133704584, 
41.8957714309158, 41.8957495431069, 41.8957041849721, 41.8956715252653, 41.8955670564954, 41.8954548528755, 41.8952745474804, 41.89520214702, 41.8951579834292, 41.8950091479016, 41.8949703567756, 41.8948742849873, 41.8947567073224, 41.8947317534274, 41.8946256998775, 41.8945740239351, 41.8945116889137, 41.8943946873255, 41.8943480330034, 41.8943333670513, 41.8941197156567, 41.8939965842662, 41.8939380428054, 41.8938032233393, 41.8937047318679, 41.893582019873, 41.893574259282, 41.8935432298229, 41.8935182813308, 
41.8933268868606, 41.8933380025458, 41.8933860562743, 41.8933991679332, 41.8934080105451, 41.8934128643889, 41.8934133611995, 41.8934092322222, 41.8934033037624, 41.8933615306635, 41.8932821405548, 41.8932334260729, 41.8931894448911, 41.8931317699939, 41.8931290165528, 41.8935399769076, 41.8936476740997))",chi
